product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
9c7ce59c96e74dfdfc51f13a4a6c3869,relogios_presentes,59.0,261.0,2.0,250.0,16.0,2.0,20.0
b3d0dc381a72d9d125dcb88e31a3e00c,ferramentas_jardim,56.0,274.0,1.0,1200.0,30.0,30.0,30.0
d73a7e3009d1b8f498a0ffd3e8ae6565,cama_mesa_banho,56.0,207.0,1.0,700.0,50.0,11.0,40.0
19421075ae0b585f2dc13ff149e2119d,esporte_lazer,32.0,1797.0,1.0,150.0,16.0,16.0,11.0
a38b238734207eeb0388676235cf56ec,relogios_presentes,60.0,416.0,2.0,3200.0,16.0,2.0,11.0
16cb37c8d7713ae295b4c1a92a3f338c,perfumaria,50.0,855.0,1.0,213.0,16.0,12.0,11.0
a8a6407563f042ecbfd5e63dca6453c5,cama_mesa_banho,45.0,475.0,2.0,1940.0,48.0,8.0,39.0
1aaf6070d787633a51243dcd6efa127b,malas_acessorios,46.0,289.0,1.0,16050.0,60.0,40.0,40.0
bb48c8fda6bcf73c9a0178fd1a1a366d,cama_mesa_banho,59.0,58.0,1.0,400.0,20.0,2.0,15.0
e8a1dffbef0392ef084cca41655a13d1,construcao_ferramentas_construcao,59.0,906.0,2.0,500.0,30.0,30.0,30.0
ee0c1cf2fbeae95205b4aa506f1469f0,perfumaria,44.0,334.0,1.0,200.0,16.0,16.0,13.0
fd55ab8af788f6bba621cd37a8701889,esporte_lazer,46.0,186.0,1.0,3900.0,20.0,78.0,55.0
5b8423dc7f23089c9c59c5d140eb5a1c,brinquedos,59.0,1629.0,3.0,5250.0,51.0,15.0,52.0
11bbef4e2a44601d9dd471aa1fb433e6,beleza_saude,52.0,1222.0,2.0,838.0,28.0,14.0,21.0
1e662f768907b55013557beb5ccfbeaa,telefonia,38.0,2276.0,5.0,400.0,18.0,13.0,18.0
ed6d2fe9a24cfdfd0f4c40094db5145b,livros_interesse_geral,23.0,727.0,1.0,1000.0,11.0,15.0,20.0
7945bb528c42095fccdf46321742afce,utilidades_domesticas,31.0,536.0,1.0,775.0,44.0,3.0,34.0
2031ee6574c322f4e3be624d8433052d,automotivo,60.0,179.0,2.0,150.0,25.0,5.0,20.0
f7ee078cfab4ad9144e1d75fd0258c5b,perfumaria,56.0,703.0,4.0,650.0,43.0,16.0,27.0
138059a996d59a87553da752d48cc130,utilidades_domesticas,58.0,1481.0,3.0,400.0,36.0,2.0,46.0
542b3d80712d51eefe3a3cd1c5f4e8fe,cool_stuff,49.0,223.0,1.0,400.0,30.0,30.0,40.0
85164bed8643cab6d655ed0643bd9613,automotivo,33.0,303.0,3.0,950.0,37.0,29.0,28.0
689b01074243aeee72049c8da42d2e22,brinquedos,57.0,147.0,8.0,900.0,30.0,25.0,20.0
03e4e6709b7d6415746769c0bc3e9131,brinquedos,42.0,762.0,2.0,3890.0,36.0,28.0,36.0
1f24b46fe73e9c77bfdf756f69f3ea8b,fashion_bolsas_e_acessorios,46.0,691.0,1.0,100.0,17.0,7.0,12.0
0a311a14cbefde1a7b83f0b7ed99c422,utilidades_domesticas,56.0,1645.0,4.0,375.0,18.0,9.0,12.0
9e2ee57a77fedecd33b6914e9cf61199,beleza_saude,39.0,1083.0,1.0,100.0,16.0,16.0,16.0
310b993294194cea025dcc9c23637b62,utilidades_domesticas,54.0,417.0,2.0,8650.0,80.0,15.0,33.0
6c3effec7c8ddba466d4f03f982c7aa3,consoles_games,56.0,237.0,3.0,100.0,16.0,12.0,12.0
8e96968cb84d255da9c325f3906909ad,livros_tecnicos,63.0,1269.0,1.0,400.0,33.0,6.0,22.0
e357a8646a17191f03fd9f833a0fa29b,moveis_decoracao,52.0,1348.0,6.0,1175.0,34.0,20.0,22.0
d1180aba69fb6030500e0f31034779e3,cama_mesa_banho,38.0,273.0,1.0,500.0,20.0,20.0,20.0
e316e505ab5f17bb7fcfed3dcff53a3e,automotivo,54.0,553.0,2.0,250.0,30.0,30.0,30.0
eb883e95b710f252cb15d0fb41d8bbe9,sinalizacao_e_seguranca,54.0,908.0,1.0,3000.0,30.0,30.0,30.0
0f3777229e40207d248acfd6e1f716b6,esporte_lazer,64.0,640.0,2.0,30000.0,42.0,105.0,47.0
51f876eb62be778c757503cf7f8a3b74,beleza_saude,33.0,198.0,1.0,67.0,17.0,15.0,14.0
87a9ce65cf1cfe4f8a81d3c25f0b8874,esporte_lazer,52.0,1160.0,4.0,100.0,16.0,6.0,11.0
9a31d1755410172ded96acb8fd59ba02,consoles_games,32.0,902.0,1.0,150.0,20.0,3.0,18.0
d66c729cd3b64c98515a18898c6b65c3,eletrodomesticos,56.0,80.0,1.0,100.0,20.0,13.0,15.0
b52af48deef5c1fb35c99248a5269973,cool_stuff,59.0,566.0,1.0,15300.0,98.0,32.0,28.0
25a2985f8f3f93ddf1c1d26847658dad,informatica_acessorios,57.0,334.0,1.0,300.0,16.0,10.0,11.0
7d490fb7ec6eac63302590beef157c10,construcao_ferramentas_seguranca,59.0,1622.0,4.0,2300.0,30.0,30.0,30.0
e94df75b2e9a8b056be0c144a731f55c,pet_shop,56.0,1538.0,2.0,625.0,23.0,17.0,19.0
98d61056e0568ba048e5d78038790e77,automotivo,49.0,546.0,1.0,6400.0,63.0,11.0,63.0
9593c9f08aa51804674aae0eca66dd0d,cool_stuff,42.0,1434.0,3.0,700.0,26.0,16.0,34.0
7532d12ded8aa3d108d6326a05466bc6,livros_interesse_geral,43.0,2717.0,6.0,1500.0,18.0,26.0,14.0
5016388edcd982069aa2d39a8a878da7,esporte_lazer,33.0,201.0,1.0,22800.0,65.0,50.0,42.0
fe5554d1ac1a1d70c97854dca21facb0,pet_shop,63.0,677.0,6.0,850.0,40.0,20.0,30.0
b5c1a16643b475591d742c4ef29d3202,automotivo,54.0,925.0,2.0,5350.0,65.0,25.0,25.0
2b1253c7c4fc2b039a4a91b0a5f1cc68,moveis_decoracao,64.0,517.0,2.0,700.0,80.0,10.0,60.0
c388aa3cdd554588ebcc869156381ba3,esporte_lazer,46.0,463.0,2.0,300.0,35.0,4.0,25.0
c9f62bee5c17494edcb5c3f3f56d75ad,beleza_saude,59.0,3561.0,5.0,325.0,28.0,13.0,12.0
dc404a1496a08f9f5540c8b5d4b92925,brinquedos,46.0,753.0,2.0,1582.0,31.0,31.0,35.0
0581c05e8e3c0d17ea0ef8904419ec00,utilidades_domesticas,59.0,667.0,1.0,1250.0,30.0,30.0,30.0
8cbd33515c33f6bc2042660baff504b5,moveis_decoracao,53.0,595.0,2.0,650.0,50.0,7.0,33.0
10717ff440b2320081989126e858b220,cama_mesa_banho,52.0,263.0,1.0,4867.0,70.0,16.0,50.0
8c1a8cf9502b112acc0012cf14de7c0b,cool_stuff,33.0,893.0,1.0,1400.0,42.0,25.0,15.0
9361d7d8750b24496371f42a056065b5,bebes,41.0,600.0,2.0,3000.0,37.0,20.0,43.0
01a88bd2633c52bcc66348307cb3ae15,automotivo,44.0,907.0,1.0,11800.0,61.0,61.0,19.0
e7db781221480388a59e686261772dcd,brinquedos,45.0,230.0,1.0,250.0,45.0,15.0,35.0
4c8541293fb2d3359cf52485b4d59b8e,beleza_saude,46.0,1005.0,1.0,750.0,25.0,13.0,14.0
88e2fc6c65d64b3edbf2cade16ea82d9,utilidades_domesticas,56.0,595.0,1.0,6850.0,30.0,30.0,30.0
e9def91e99c8ecb7c5cef5e31506a056,brinquedos,34.0,867.0,2.0,500.0,19.0,11.0,20.0
7c20caef078d055077dcf2c8a6f49b46,cool_stuff,53.0,353.0,3.0,2300.0,30.0,20.0,30.0
55f3ffb0a4d7d7ba70756209da63c8d2,alimentos,15.0,1053.0,1.0,350.0,19.0,19.0,12.0
d678178aa4291cd25a755a90188375c8,moveis_decoracao,43.0,789.0,1.0,950.0,20.0,35.0,20.0
10fcf43ab3ca71e2b2e99bd6e6caf7a7,esporte_lazer,33.0,587.0,2.0,1550.0,20.0,10.0,20.0
af1b8b408617b07914d3fb6652859e3e,brinquedos,35.0,685.0,4.0,22350.0,80.0,51.0,56.0
50c3b0ec236af400b6113521763e34ce,eletrodomesticos,59.0,256.0,2.0,600.0,20.0,13.0,15.0
2cd4861a56a6f98288e0281e47f4b1d5,cama_mesa_banho,57.0,293.0,1.0,6250.0,60.0,10.0,40.0
59ebd2c07d59483d0855b5b3d5e18728,telefonia,58.0,818.0,6.0,300.0,17.0,4.0,12.0
49770e2e1a22b61e15a13c2cbfbfcbbd,brinquedos,60.0,1243.0,4.0,7950.0,52.0,34.0,18.0
0e362037e5f02f62c8ce89f49cb9d520,perfumaria,53.0,666.0,2.0,133.0,20.0,10.0,16.0
6447947a13b0cd3fa652bd0c4bd4d534,papelaria,54.0,246.0,1.0,1250.0,32.0,30.0,32.0
0856c40d9a18fc6aa8bb4be6a092f95b,cama_mesa_banho,57.0,399.0,1.0,10965.0,52.0,24.0,52.0
9e19a9f505fbb25392c5443cba13d224,automotivo,45.0,339.0,1.0,500.0,25.0,25.0,25.0
4e76a66033e3afa48e5ec8bf18e1c855,cama_mesa_banho,58.0,159.0,3.0,1250.0,35.0,7.0,28.0
e493b6001e292d2cdb2c6172bac9d0a4,moveis_decoracao,46.0,709.0,3.0,1300.0,50.0,30.0,30.0
32b8ee42e46363609baa9d10ce94d460,esporte_lazer,53.0,390.0,1.0,290.0,20.0,18.0,16.0
7a764d2ad0306a21f83f06ae99b397b7,casa_conforto,60.0,249.0,3.0,7150.0,50.0,20.0,40.0
d60c281a9b31d5342030a89846998c5a,cama_mesa_banho,59.0,335.0,3.0,2550.0,53.0,23.0,48.0
922ec0e0e2ca6416b4671198410cbf50,malas_acessorios,60.0,472.0,4.0,20900.0,50.0,50.0,50.0
d00af18ab556193d160b6ce26d232a96,esporte_lazer,42.0,2498.0,1.0,3000.0,22.0,31.0,22.0
24c002cf6aa7f3c184a964064e2a2e5c,utilidades_domesticas,50.0,903.0,4.0,3000.0,22.0,51.0,22.0
038967227fb1bc9b30d6e1c81fa2d2be,automotivo,45.0,1161.0,1.0,200.0,16.0,4.0,11.0
8afd2ec5bf821e4d1a061e7ca31cac24,relogios_presentes,60.0,522.0,4.0,300.0,16.0,2.0,11.0
0e2c6b2fc22b192f824a68a0fa537aa0,esporte_lazer,55.0,525.0,1.0,1400.0,31.0,36.0,31.0
aae719054702e4738807983cf772e8ac,cama_mesa_banho,56.0,164.0,2.0,1500.0,47.0,21.0,41.0
efa1b15e58071189595afce796e08bdd,relogios_presentes,48.0,160.0,1.0,540.0,16.0,11.0,11.0
282606dd11c6108bfa47f0e4b0918cfc,eletrodomesticos,52.0,294.0,1.0,500.0,55.0,40.0,46.0
5096e827f6152df3974343e735a52dc9,construcao_ferramentas_construcao,45.0,890.0,1.0,2800.0,16.0,2.0,11.0
ff922797a6771cab4e0c51d482285ec3,market_place,37.0,537.0,3.0,1725.0,31.0,8.0,33.0
0454c95c31d75e5f86c354896a3d9814,moveis_cozinha_area_de_servico_jantar_e_jardim,44.0,246.0,1.0,25000.0,98.0,14.0,40.0
bca5c45c40f5c10e76d44d5104ecb9b5,ferramentas_jardim,39.0,90.0,1.0,250.0,16.0,10.0,11.0
dcea90efda71f06e7a5eafd530c7ff8c,informatica_acessorios,45.0,705.0,1.0,600.0,36.0,9.0,13.0
5f6906793eb1d554d76c39398ce08693,moveis_decoracao,56.0,297.0,2.0,700.0,100.0,5.0,11.0
0dce093fc7ec4dec214256df878e3c08,relogios_presentes,57.0,1049.0,3.0,200.0,16.0,6.0,11.0
38db388d2fc1b20662fcfd3f38b0be28,construcao_ferramentas_construcao,60.0,2060.0,3.0,1700.0,16.0,32.0,34.0
8d983bf701cac84da430105440a801f2,moveis_decoracao,37.0,594.0,3.0,900.0,84.0,6.0,20.0
6d3ed96ab50e4f44b2d3ce250d05e46b,automotivo,58.0,864.0,1.0,500.0,20.0,15.0,15.0
3a1d765ba460f89749b9db2c1889140c,telefonia,56.0,771.0,1.0,100.0,19.0,4.0,11.0
1f851a7f6257c8bfa62e1853e4b6bf63,bebes,55.0,1575.0,1.0,3117.0,37.0,31.0,43.0
134e9349b6b54e115f640c6df85fd3bf,malas_acessorios,55.0,131.0,2.0,10200.0,42.0,38.0,41.0
f78f73f3c49ae249f939acc5d0f66b24,brinquedos,45.0,363.0,4.0,6400.0,45.0,25.0,32.0
32c6fb2c7b8966ea413c684eb15186f5,esporte_lazer,60.0,580.0,6.0,400.0,30.0,16.0,16.0
850fd992aca25ac2d7768b434ab3ceca,automotivo,45.0,365.0,1.0,300.0,20.0,20.0,20.0
7a295e6687ed3e00c8143498115f6ca5,beleza_saude,23.0,786.0,1.0,353.0,36.0,6.0,16.0
564d0015be20622253aee5b6e875bea8,telefonia,53.0,420.0,3.0,150.0,19.0,6.0,11.0
7e50b75774c90a76cd3fa12f33de892e,cama_mesa_banho,57.0,503.0,3.0,19800.0,58.0,40.0,50.0
fd15dec337d57a332d25ec667eb5e859,relogios_presentes,49.0,471.0,2.0,725.0,26.0,6.0,27.0
a027d4d9a0ffc6b3c2cf45636b044078,utilidades_domesticas,59.0,297.0,1.0,200.0,25.0,10.0,12.0
040f34fe061b6024771f641fe922e782,relogios_presentes,18.0,796.0,2.0,750.0,18.0,10.0,15.0
e1f4f59902f2935d4266b1e238d6f563,casa_construcao,53.0,1052.0,1.0,650.0,20.0,30.0,20.0
d32a2781668246350c2a5cfc1459771c,fashion_underwear_e_moda_praia,61.0,359.0,3.0,400.0,17.0,9.0,27.0
9048cbd294fe0c1a3ec8c8248bc2cadd,instrumentos_musicais,63.0,927.0,9.0,7500.0,55.0,18.0,45.0
a883c6cc6b971869a2c962f76fb73ab1,cama_mesa_banho,55.0,2293.0,4.0,1100.0,33.0,15.0,42.0
9938217cedf3d56b2abaf11f2d3feae7,automotivo,51.0,2165.0,1.0,2646.0,19.0,24.0,12.0
e707c577789af56087a82650995ed3c8,cama_mesa_banho,54.0,188.0,2.0,2450.0,45.0,14.0,34.0
20090bcd0d43eb49feb63d53d387780b,cool_stuff,63.0,2597.0,10.0,300.0,17.0,17.0,20.0
a0c2204c3d4f44050951935fc9eac14f,automotivo,46.0,540.0,1.0,4600.0,20.0,9.0,17.0
3a04684bdbb06427b4adc0acc1236def,esporte_lazer,43.0,214.0,3.0,214.0,18.0,9.0,15.0
77b61edc47d5dda4e6fb3568962d3e63,market_place,45.0,163.0,3.0,300.0,16.0,14.0,14.0
a266930db2217c102cb34cb715b5d479,perfumaria,45.0,968.0,2.0,433.0,16.0,12.0,14.0
8d165e4e114bdd886972a3061c44ebba,esporte_lazer,59.0,608.0,4.0,650.0,30.0,16.0,16.0
26679d24a4e81ddc13cce48ff1a9d001,esporte_lazer,36.0,642.0,5.0,600.0,20.0,10.0,15.0
6f9cd9232c9ff3227676284c0b13c70a,esporte_lazer,55.0,576.0,2.0,400.0,20.0,5.0,15.0
dcca0e1c43015b958b03fe982abd84e6,livros_interesse_geral,42.0,2142.0,1.0,300.0,16.0,22.0,15.0
6c273bcb49e4c78e0de3043e5efe81f9,cama_mesa_banho,59.0,552.0,1.0,400.0,26.0,2.0,20.0
63649d34b09e8bbcc41a6e770d9be55d,bebes,41.0,1201.0,1.0,7350.0,40.0,25.0,30.0
d9800a25632b4cca5f4207408c25fc3c,papelaria,58.0,297.0,2.0,450.0,20.0,18.0,15.0
e7db73845e4033124467595ff6c0c237,informatica_acessorios,60.0,515.0,3.0,425.0,17.0,23.0,12.0
0e089f539eaa543b2d6e4b4b4e128a3b,moveis_decoracao,36.0,1313.0,4.0,1367.0,39.0,15.0,29.0
8922a988522761e78f0444350218e73b,moveis_decoracao,47.0,2002.0,4.0,150.0,16.0,2.0,11.0
884186aaa2ba70b64827a86966f583bd,cool_stuff,31.0,804.0,1.0,1185.0,26.0,26.0,33.0
d6b4d1a0d7b4224aa86e3ceff1d78217,eletroportateis,49.0,2370.0,2.0,8050.0,35.0,46.0,35.0
1c55a8be0613dd888ed9c039cea3d660,moveis_sala,56.0,1043.0,2.0,3100.0,30.0,11.0,30.0
3bdb08012e5381f32cf7618d008aebee,cama_mesa_banho,50.0,218.0,1.0,3000.0,35.0,15.0,35.0
25e2023ed83352bde98dc1490d14c3d8,brinquedos,30.0,1024.0,1.0,887.0,30.0,22.0,20.0
0a4d993019c68fcc5269dada27c3db6d,esporte_lazer,57.0,313.0,6.0,750.0,36.0,20.0,26.0
0e0872c9ae03640015df6e5b9e746a77,relogios_presentes,60.0,364.0,2.0,900.0,30.0,10.0,25.0
f179cb33bf416c1b0e9e7aa745d2f6fe,informatica_acessorios,55.0,252.0,4.0,250.0,16.0,6.0,14.0
17d8b8e9c21ec0fc5b33724e32fe422e,cama_mesa_banho,26.0,212.0,2.0,1000.0,30.0,4.0,40.0
ad1810f996eee7a0049c7f1e7e74a62f,cama_mesa_banho,55.0,242.0,2.0,2700.0,37.0,23.0,35.0
f177b434709ecb652dbee4f4b19aef2f,fashion_bolsas_e_acessorios,56.0,197.0,5.0,200.0,16.0,16.0,16.0
47ae44a186225b8a87ebb7bf39cc1444,cama_mesa_banho,45.0,2126.0,1.0,1700.0,30.0,23.0,11.0
ae8b1d2c414a22d06ba197876eff92f2,beleza_saude,54.0,939.0,1.0,250.0,17.0,19.0,15.0
ce49d8be84e535ca2a5eb0e76c09c348,fashion_bolsas_e_acessorios,45.0,1012.0,6.0,100.0,17.0,5.0,19.0
d5bf1e6386a450dd26acf14a6f41768f,cama_mesa_banho,25.0,352.0,2.0,450.0,45.0,11.0,11.0
dbfa741e0e5dfae13c9f023d8b8cbd96,bebes,58.0,784.0,2.0,5400.0,25.0,45.0,45.0
e2b02dadb01104e3f9f588311b3f2612,informatica_acessorios,60.0,589.0,1.0,188.0,16.0,16.0,12.0
eb4e1e1c54ecc1c4ff689edf7dd7753d,brinquedos,52.0,859.0,7.0,150.0,16.0,12.0,18.0
f684be31b76bed019a2871f30ee1b6b3,relogios_presentes,38.0,545.0,1.0,317.0,17.0,8.0,14.0
3319ec949aa117693a4d6fd941858af9,malas_acessorios,36.0,468.0,1.0,1200.0,40.0,22.0,30.0
b3793f4676bdf327ca34c40d236ee2b2,automotivo,56.0,875.0,1.0,2363.0,26.0,10.0,26.0
dd9e631c9f1f8008b90fff5170d02c2a,,,,,200.0,16.0,2.0,11.0
6edf191bc69fa313660424f725f82041,esporte_lazer,45.0,577.0,1.0,1454.0,23.0,26.0,23.0
c9845573653d06921e63975a8eca331e,telefonia,48.0,461.0,5.0,150.0,19.0,4.0,11.0
a58d73d571793d350bfd31a624416f2d,cama_mesa_banho,58.0,1491.0,1.0,1600.0,28.0,10.0,26.0
450c25d98ed6923154a934554475bf13,beleza_saude,60.0,1946.0,4.0,19150.0,87.0,76.0,16.0
7f55769896fc6596e7251490b8b5e536,moveis_decoracao,45.0,520.0,3.0,450.0,30.0,10.0,25.0
179527fe0673815dff87ca83539b0c58,automotivo,63.0,437.0,8.0,400.0,24.0,4.0,17.0
d842f3ca1facabd1a2d292b593dc8517,automotivo,59.0,90.0,1.0,50.0,16.0,5.0,16.0
53efd9ce31847b93ddaad249b879b88c,esporte_lazer,58.0,734.0,2.0,1200.0,82.0,16.0,14.0
d4b65aedaa1a847abd993dced5ed2e30,bebes,49.0,138.0,2.0,500.0,25.0,9.0,18.0
704ef63ad0ac345842ea734060a83db2,cama_mesa_banho,55.0,249.0,1.0,850.0,38.0,10.0,38.0
7e0dc102074f8285580c9777f79c90cf,ferramentas_jardim,60.0,1251.0,2.0,800.0,30.0,10.0,30.0
6aa2fc145b174e24db03a714aca32103,utilidades_domesticas,45.0,84.0,1.0,350.0,30.0,20.0,20.0
58e3e57e37601dce8a567e7c1f9e2090,brinquedos,56.0,526.0,2.0,450.0,16.0,11.0,16.0
3e8dfc6cfd5a615318051a93140c0286,beleza_saude,51.0,1916.0,1.0,200.0,25.0,9.0,14.0
8084668e41771f2a83531876b0c35ebf,informatica_acessorios,51.0,472.0,1.0,250.0,18.0,9.0,16.0
949079dea28b42bc2a7f048e81fe33c9,informatica_acessorios,54.0,1947.0,4.0,750.0,25.0,11.0,15.0
0c35aab0ba0e5a36a652fc2b10f2c102,industria_comercio_e_negocios,53.0,174.0,2.0,4917.0,33.0,23.0,33.0
d636661ff9dbdf576019c25999974ef9,moveis_decoracao,40.0,452.0,1.0,7600.0,85.0,10.0,23.0
4af7719ff3907f9e7f11a7652dfe5d90,moveis_decoracao,37.0,678.0,1.0,5400.0,68.0,7.0,68.0
014a8a503291921f7b004a5215bb3c36,bebes,37.0,497.0,4.0,150.0,16.0,7.0,11.0
d4a8ab90e626911fa92af68c07228390,moveis_decoracao,59.0,438.0,1.0,1000.0,30.0,4.0,20.0
31c4cfda24c7c817aa9761fa55185dd2,informatica_acessorios,20.0,159.0,1.0,433.0,21.0,15.0,11.0
0fca2bf7fe83539c429a0357389333e7,artigos_de_festas,53.0,332.0,1.0,2100.0,30.0,35.0,30.0
765424ab0bedf806eb8cbc97be0bea93,brinquedos,57.0,679.0,5.0,6750.0,55.0,15.0,16.0
cef9d587c2c31442c9b95eef617db1f4,telefonia,54.0,838.0,2.0,600.0,16.0,2.0,11.0
06c950c36d589b39b34f5dc1d4a75e29,beleza_saude,53.0,885.0,4.0,667.0,30.0,14.0,16.0
5eedf4c1aa6ce63c49b7e0c547bf0ad9,moveis_decoracao,52.0,747.0,4.0,14500.0,40.0,60.0,40.0
1937b3e587fc766c8d1cef0c11c6aa53,esporte_lazer,44.0,1675.0,1.0,300.0,18.0,11.0,16.0
be0dbdc3d67d55727a65d4cd696ca73c,informatica_acessorios,47.0,493.0,1.0,245.0,19.0,14.0,14.0
fa64259a73edf6f724b7ddf23aac1bb0,eletroportateis,60.0,179.0,2.0,350.0,16.0,35.0,25.0
ff7263dfb3cfff5421ada48c3899c313,construcao_ferramentas_construcao,28.0,210.0,1.0,1100.0,20.0,20.0,20.0
e9ecd4439d61af4f3d00acb52d5314b1,automotivo,52.0,510.0,1.0,600.0,20.0,20.0,20.0
442fbdff3d856511168100ed3bafaadc,livros_interesse_geral,59.0,573.0,1.0,243.0,16.0,15.0,16.0
7b024909c999cdbddc27bcd2a1eaf889,bebes,59.0,556.0,3.0,9800.0,65.0,60.0,15.0
a95db8c4b3cfdf4a5d518e0d738e4374,beleza_saude,59.0,560.0,1.0,258.0,18.0,16.0,14.0
916bcfd7e756e0b65372da1378d1c125,livros_interesse_geral,43.0,713.0,1.0,1600.0,25.0,7.0,18.0
bea6df30df5a4d9e7edb50d44857dd54,cool_stuff,53.0,1549.0,2.0,2000.0,20.0,46.0,13.0
d12a5178024ccefb3582170a9ab45a0d,cool_stuff,44.0,422.0,4.0,3288.0,25.0,45.0,25.0
d34ffc1c0b0efc09550c49be7eb7896e,eletronicos,47.0,219.0,2.0,100.0,19.0,5.0,13.0
aa36c2127048efdcd47f4ad5b6b68810,cama_mesa_banho,57.0,189.0,1.0,1600.0,46.0,3.0,34.0
45a6892a98568b366b52ffeec9a03691,alimentos,58.0,1195.0,1.0,229.0,18.0,10.0,16.0
e3e8e08714c40e0101bd225f06bf4fef,utilidades_domesticas,52.0,514.0,3.0,600.0,17.0,7.0,12.0
791052a0d5071f87efbc002b579ccb9e,,,,,1800.0,40.0,10.0,40.0
a4b5771bb3bd270e2baacfc4430798cf,informatica_acessorios,41.0,533.0,1.0,150.0,16.0,6.0,14.0
563ca93c70b8dbcd7c3738b349a033b1,utilidades_domesticas,39.0,285.0,3.0,700.0,16.0,15.0,12.0
d8e68bbaf74b873af3726c252399e2c9,cama_mesa_banho,54.0,794.0,1.0,1000.0,70.0,10.0,11.0
e9dd44f666af26b50ebdc7eefb56877a,moveis_decoracao,42.0,1481.0,3.0,1800.0,80.0,10.0,15.0
203086d8efe5991e11ed8f673bd18d64,papelaria,55.0,873.0,5.0,650.0,25.0,25.0,25.0
4534bceddbf90ce5876ec482cc5c74d2,eletrodomesticos,60.0,215.0,1.0,200.0,18.0,8.0,13.0
6e2d41323c4b6d240b530b9e68e83de1,relogios_presentes,55.0,626.0,1.0,400.0,23.0,15.0,19.0
e76572c2ae4cede1e3b2ead512423efe,cama_mesa_banho,31.0,352.0,2.0,450.0,45.0,11.0,11.0
f91abf665b0b3d4f46b39c2cafdf6415,telefonia,59.0,818.0,6.0,350.0,17.0,4.0,12.0
e0fddcd9bdfbff9df8a8228f6a6346d7,cine_foto,60.0,2064.0,1.0,200.0,16.0,8.0,11.0
5ae2f57d379f89f995f9444cdb6d5c60,cool_stuff,53.0,1621.0,2.0,133.0,16.0,9.0,13.0
976ab50ce2361a9f99aaf9fd4037a00a,livros_interesse_geral,37.0,2578.0,1.0,400.0,23.0,2.0,16.0
2d0090282bd77e1ae0f6336ba500facf,beleza_saude,32.0,534.0,2.0,150.0,17.0,9.0,12.0
d57df0660328af2e535fa009f227d575,moveis_decoracao,63.0,233.0,8.0,2300.0,42.0,17.0,32.0
c319f453652bff80bc8f9f71d87e56c1,bebes,46.0,715.0,6.0,260.0,24.0,19.0,20.0
48401d4a555fd20aa93a202a4ed3b598,industria_comercio_e_negocios,47.0,896.0,1.0,250.0,16.0,11.0,16.0
495dd714eb32a76c84c675fc016206f6,esporte_lazer,38.0,420.0,1.0,3400.0,85.0,6.0,23.0
3c3b94d8e966e0a258d6baaa41549199,utilidades_domesticas,55.0,429.0,3.0,8200.0,35.0,40.0,35.0
ddc01db3147c02cb8f547ac87da1718f,perfumaria,36.0,47.0,2.0,160.0,17.0,10.0,14.0
343822490e45c4d1d286b343ce41e634,automotivo,56.0,534.0,2.0,950.0,50.0,10.0,30.0
134a6fc4a713a799266ebd6a4f4008d4,esporte_lazer,47.0,900.0,1.0,117.0,16.0,14.0,16.0
efd7af8312533d58ccb5ac26304dd3d5,automotivo,43.0,294.0,3.0,220.0,16.0,10.0,13.0
cb8c44cb7a6b9152db1dbb0f0342ce29,consoles_games,24.0,879.0,1.0,130.0,18.0,3.0,15.0
ca33dbc1342572c1aa64e74fb42bab4a,esporte_lazer,60.0,113.0,1.0,300.0,16.0,18.0,11.0
a5c9c1711f61d2b63cf996b4928092ed,brinquedos,24.0,669.0,1.0,1050.0,24.0,29.0,23.0
26c3ead5dff3d8e393e5331273f4e91a,informatica_acessorios,45.0,401.0,1.0,88.0,16.0,16.0,12.0
7a3bc1b5f3ad201ecd5d03d51d34bedd,beleza_saude,58.0,2881.0,1.0,250.0,17.0,11.0,15.0
5ac3db3f4250d6add6afca7518ea7ed9,moveis_decoracao,53.0,608.0,2.0,400.0,30.0,4.0,20.0
f494b6e2b8bd806b45b117992c959a8a,utilidades_domesticas,47.0,485.0,5.0,1250.0,30.0,14.0,28.0
29751fbee1bd3194046027f675cdb5ec,beleza_saude,23.0,692.0,1.0,1400.0,18.0,27.0,11.0
e67307ff0f15ade43fcb6e670be7a74c,beleza_saude,47.0,1474.0,3.0,150.0,43.0,13.0,14.0
f88154b7726e0c107fbc01ebab3a5b58,brinquedos,59.0,508.0,1.0,1150.0,16.0,27.0,23.0
253d579d3a543d50016d25936dc1be2e,brinquedos,53.0,286.0,2.0,300.0,16.0,20.0,20.0
9019140ff0a590950d16c4e5ae5427f6,utilidades_domesticas,60.0,158.0,1.0,475.0,20.0,20.0,20.0
6c8e5644615f97690580b1b06650f56d,beleza_saude,39.0,1269.0,1.0,2200.0,36.0,27.0,19.0
f0c30886d15edcfa2589922d944f4816,informatica_acessorios,60.0,1224.0,2.0,4300.0,18.0,15.0,25.0
056193fc88b3f131fae751356896b168,utilidades_domesticas,59.0,1996.0,1.0,8950.0,40.0,30.0,40.0
d72542d54fc3e2e41ba701982a67b1e6,telefonia,49.0,297.0,1.0,200.0,19.0,4.0,11.0
5804729aafca1ebee7b26895d830586e,utilidades_domesticas,42.0,799.0,4.0,9850.0,31.0,61.0,31.0
